"Message",Low,"pdb: C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\Native\MSBandStreamer.pdb"
"Message",Low,"Produced C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\Native\MSBandStreamer.dll in 1.138 seconds"
"Message",Normal,"'C:\Users\sophi\.nuget\packages\runtime.win10-x86.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\sophi\engagement-experiment-data-collection\MSBand\MSBandStreamer\obj\x86\Release\ilc\intermediate\rhbindargs.MSBandStreamer.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       31 |     1203 |     1203 |     1172 |     1203 | [0] rhbind MSBandStreamer"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       1203 ms"
"Message",Normal,"System time per command: 1203 ms"
"Message",Normal,"Total duration:          1172 ms"
"Message",Normal,"Total lifetime:          1203 ms"
"Message",Normal,"Requested DOP:           8"
"Message",Normal,"Duration DOP:            1.0"
"Message",Normal,"Lifetime DOP:            1.0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
